model	status	load_time	simulate_time	repeat
BIOMD0000000051	success	0.2335512638092041	0.010953187942504883	2
BIOMD0000000051	success	0.25468015670776367	0.010989904403686523	3
BIOMD0000000051	success	0.27452850341796875	0.01108860969543457	4
BIOMD0000000051	success	0.3131439685821533	0.01101231575012207	5
BIOMD0000000052	success	0.0455930233001709	0.0022144317626953125	1
BIOMD0000000052	success	0.06792926788330078	0.002221345901489258	2
BIOMD0000000052	success	0.08845734596252441	0.0022106170654296875	3
BIOMD0000000052	success	0.1056063175201416	0.0022263526916503906	4
BIOMD0000000052	success	0.1239776611328125	0.002203702926635742	5
BIOMD0000000053	success	0.04821944236755371	0.0018069744110107422	1
BIOMD0000000053	success	0.07223176956176758	0.002074718475341797	2
BIOMD0000000053	success	0.09264445304870605	0.002062082290649414	3
BIOMD0000000053	success	0.11048746109008789	0.002082347869873047	4
BIOMD0000000053	success	0.12499618530273438	0.0018661022186279297	5
BIOMD0000000054	success	0.0462038516998291	0.001969575881958008	1
BIOMD0000000054	success	0.06768250465393066	0.002043485641479492	2
BIOMD0000000054	success	0.08813238143920898	0.0020020008087158203	3
BIOMD0000000054	success	0.1068720817565918	0.0019826889038085938	4
BIOMD0000000054	success	0.12488698959350586	0.001996278762817383	5
BIOMD0000000055	success	0.13417387008666992	0.016593217849731445	1
BIOMD0000000055	success	0.16005349159240723	0.015298604965209961	2
BIOMD0000000055	success	0.18091511726379395	0.016785144805908203	3
BIOMD0000000055	success	0.1965641975402832	0.014655351638793945	4
BIOMD0000000055	success	0.22222518920898438	0.015088081359863281	5
BIOMD0000000056	success	0.3524909019470215	0.03967595100402832	1
BIOMD0000000056	success	0.39116859436035156	0.040673255920410156	2
BIOMD0000000056	success	0.4025611877441406	0.04178476333618164	3
BIOMD0000000056	success	0.42466235160827637	0.038333892822265625	4
BIOMD0000000056	success	0.45981764793395996	0.04004216194152832	5
BIOMD0000000057	success	0.054399728775024414	0.002258777618408203	1
BIOMD0000000057	success	0.07680869102478027	0.0025827884674072266	2
BIOMD0000000057	success	0.09840703010559082	0.0026068687438964844	3
BIOMD0000000057	success	0.11252498626708984	0.0024123191833496094	4
BIOMD0000000057	success	0.13440203666687012	0.0022826194763183594	5
BIOMD0000000058	success	0.06237959861755371	0.0049495697021484375	1
BIOMD0000000058	success	0.08366632461547852	0.004974842071533203	2
BIOMD0000000058	success	0.10691237449645996	0.004943370819091797	3
BIOMD0000000058	success	0.12146854400634766	0.004853963851928711	4
BIOMD0000000058	success	0.1434333324432373	0.0042879581451416016	5
BIOMD0000000059	success	0.1187448501586914	0.004286050796508789	1
BIOMD0000000059	success	0.14162492752075195	0.0043065547943115234	2
BIOMD0000000059	success	0.16493940353393555	0.004287004470825195	3
BIOMD0000000059	success	0.1826176643371582	0.0043087005615234375	4
BIOMD0000000059	success	0.2018413543701172	0.003970146179199219	5
BIOMD0000000060	success	0.037819623947143555	0.0016469955444335938	1
BIOMD0000000060	success	0.06133437156677246	0.0018510818481445312	2
BIOMD0000000060	success	0.08516621589660645	0.0017116069793701172	3
BIOMD0000000060	success	0.10651683807373047	0.002106904983520508	4
BIOMD0000000060	success	0.1183786392211914	0.001634836196899414	5
BIOMD0000000061	success	0.12057852745056152	0.1262340545654297	1
BIOMD0000000061	success	0.14657926559448242	0.12708210945129395	2
BIOMD0000000061	success	0.17333626747131348	0.1272592544555664	3
BIOMD0000000061	success	0.19042491912841797	0.12906217575073242	4
BIOMD0000000061	success	0.20665216445922852	0.12892675399780273	5
BIOMD0000000062	success	0.041922807693481445	0.0020117759704589844	1
BIOMD0000000062	success	0.06268572807312012	0.0017859935760498047	2
BIOMD0000000062	success	0.0857546329498291	0.0020554065704345703	3
BIOMD0000000062	success	0.10870695114135742	0.0020949840545654297	4
BIOMD0000000062	success	0.12133979797363281	0.0020275115966796875	5
BIOMD0000000063	success	0.11015534400939941	0.0025358200073242188	1
BIOMD0000000063	success	0.13716745376586914	0.002996683120727539	2
BIOMD0000000063	success	0.1575765609741211	0.0029871463775634766	3
BIOMD0000000063	success	0.18119335174560547	0.0038487911224365234	4
BIOMD0000000063	success	0.1967453956604004	0.0027642250061035156	5
BIOMD0000000064	success	0.1529402732849121	0.006205320358276367	1
BIOMD0000000064	success	0.1779794692993164	0.005539417266845703	2
BIOMD0000000064	success	0.20315766334533691	0.007368564605712891	3
BIOMD0000000064	success	0.21906447410583496	0.007694244384765625	4
BIOMD0000000064	success	0.24157261848449707	0.0059661865234375	5
BIOMD0000000065	success	0.0715334415435791	0.0027709007263183594	1
BIOMD0000000065	success	0.09442901611328125	0.0027985572814941406	2
BIOMD0000000065	success	0.1150810718536377	0.0028002262115478516	3
BIOMD0000000065	success	0.13455700874328613	0.0024793148040771484	4
BIOMD0000000065	success	0.15551114082336426	0.002816438674926758	5
BIOMD0000000066	success	0.08291029930114746	0.0026662349700927734	1
BIOMD0000000066	success	0.10991930961608887	0.0026726722717285156	2
BIOMD0000000066	success	0.13002562522888184	0.0028035640716552734	3
BIOMD0000000066	success	0.15825533866882324	0.0024302005767822266	4
BIOMD0000000066	success	0.16590237617492676	0.0026788711547851562	5
BIOMD0000000067	success	0.06325221061706543	0.00347900390625	1
BIOMD0000000067	success	0.0828242301940918	0.003725767135620117	2
BIOMD0000000067	success	0.10770130157470703	0.0036029815673828125	3
BIOMD0000000067	success	0.12613677978515625	0.0034987926483154297	4
BIOMD0000000067	success	0.1436903476715088	0.003733396530151367	5
BIOMD0000000068	success	0.04049086570739746	0.001313924789428711	1
BIOMD0000000068	success	0.061440229415893555	0.0014431476593017578	2
BIOMD0000000068	success	0.0890207290649414	0.0015282630920410156	3
BIOMD0000000068	success	0.10567784309387207	0.0014450550079345703	4
BIOMD0000000068	success	0.12005114555358887	0.0013015270233154297	5
BIOMD0000000069	success	0.05556082725524902	0.0021848678588867188	1
BIOMD0000000069	success	0.08075308799743652	0.002486705780029297	2
BIOMD0000000069	success	0.10245513916015625	0.0023038387298583984	3
BIOMD0000000069	success	0.12082982063293457	0.0022127628326416016	4
BIOMD0000000069	success	0.13996005058288574	0.0023026466369628906	5
BIOMD0000000070	success	0.24056458473205566	0.015975236892700195	1
BIOMD0000000070	success	0.27393484115600586	0.01735997200012207	2
BIOMD0000000070	success	0.29313206672668457	0.017052412033081055	3
BIOMD0000000070	success	0.3138916492462158	0.016936302185058594	4
BIOMD0000000070	success	0.339672327041626	0.017385244369506836	5
BIOMD0000000071	success	0.14507675170898438	0.003468036651611328	1
BIOMD0000000071	success	0.17503905296325684	0.003983497619628906	2
BIOMD0000000071	success	0.1936354637145996	0.0039844512939453125	3
BIOMD0000000071	success	0.2094402313232422	0.0038094520568847656	4
BIOMD0000000071	success	0.23827552795410156	0.004072666168212891	5
BIOMD0000000072	success	0.04467129707336426	0.002117633819580078	1
BIOMD0000000072	success	0.0671079158782959	0.0024313926696777344	2
BIOMD0000000072	success	0.08699917793273926	0.0021500587463378906	3
BIOMD0000000072	success	0.10858988761901855	0.002442598342895508	4
BIOMD0000000072	success	0.12888836860656738	0.0024008750915527344	5
BIOMD0000000073	success	0.1278858184814453	0.007302284240722656	1
BIOMD0000000073	success	0.1545572280883789	0.007741451263427734	2
BIOMD0000000073	success	0.1701195240020752	0.007782459259033203	3
BIOMD0000000073	success	0.19586586952209473	0.007783174514770508	4
BIOMD0000000073	success	0.22396612167358398	0.007773160934448242	5
BIOMD0000000074	success	0.14955544471740723	0.01075124740600586	1
BIOMD0000000074	success	0.17657208442687988	0.013379573822021484	2
BIOMD0000000074	success	0.1949927806854248	0.013118505477905273	3
BIOMD0000000074	success	0.2194967269897461	0.012965679168701172	4
BIOMD0000000074	success	0.24789690971374512	0.01353764533996582	5
BIOMD0000000075	success	0.08003497123718262	0.0029871463775634766	1
BIOMD0000000075	success	0.10804343223571777	0.003020763397216797	2
BIOMD0000000075	success	0.12858939170837402	0.002989530563354492	3
BIOMD0000000075	success	0.15193438529968262	0.0030355453491210938	4
BIOMD0000000075	success	0.17515778541564941	0.003029346466064453	5
BIOMD0000000076	success	0.04657173156738281	0.001312255859375	1
BIOMD0000000076	success	0.06980681419372559	0.0014472007751464844	2
BIOMD0000000076	success	0.09116530418395996	0.0014824867248535156	3
BIOMD0000000076	success	0.1099245548248291	0.0015006065368652344	4
BIOMD0000000076	success	0.13013935089111328	0.0014832019805908203	5
BIOMD0000000077	success	0.0489654541015625	0.002390146255493164	1
BIOMD0000000077	success	0.06760406494140625	0.002530813217163086	2
BIOMD0000000077	success	0.09069108963012695	0.002280712127685547	3
BIOMD0000000077	success	0.11139965057373047	0.002249479293823242	4
BIOMD0000000077	success	0.13478612899780273	0.002505064010620117	5
BIOMD0000000078	success	0.13338971138000488	0.008673429489135742	1
BIOMD0000000078	success	0.15552973747253418	0.009763240814208984	2
BIOMD0000000078	success	0.1816542148590088	0.009728193283081055	3
BIOMD0000000078	success	0.2029409408569336	0.009003877639770508	4
BIOMD0000000078	success	0.2301943302154541	0.009734153747558594	5
BIOMD0000000079	success	0.042885541915893555	0.003670215606689453	1
BIOMD0000000079	success	0.06577658653259277	0.0036773681640625	2
BIOMD0000000079	success	0.08771300315856934	0.003738880157470703	3
BIOMD0000000079	success	0.10372090339660645	0.0036766529083251953	4
BIOMD0000000079	success	0.12842273712158203	0.0036897659301757812	5
BIOMD0000000080	success	0.050751686096191406	0.0021479129791259766	1
BIOMD0000000080	success	0.07336711883544922	0.002279043197631836	2
BIOMD0000000080	success	0.09367680549621582	0.0023534297943115234	3
BIOMD0000000080	success	0.11189699172973633	0.0020215511322021484	4
BIOMD0000000080	success	0.13379216194152832	0.0023262500762939453	5
BIOMD0000000081	success	0.1027371883392334	0.005269289016723633	1
BIOMD0000000081	success	0.13560128211975098	0.005933284759521484	2
BIOMD0000000081	success	0.15623998641967773	0.00627446174621582	3
BIOMD0000000081	success	0.17570853233337402	0.006150245666503906	4
BIOMD0000000081	success	0.2020704746246338	0.005975008010864258	5
BIOMD0000000082	success	0.05199098587036133	0.001903533935546875	1
BIOMD0000000082	success	0.07404518127441406	0.002144336700439453	2
BIOMD0000000082	success	0.09012842178344727	0.002154827117919922	3
BIOMD0000000082	success	0.11455607414245605	0.0018744468688964844	4
BIOMD0000000082	success	0.1352221965789795	0.0021212100982666016	5
BIOMD0000000083	success	0.1734781265258789	0.02324843406677246	1
BIOMD0000000083	success	0.2019209861755371	0.022647619247436523	2
BIOMD0000000083	success	0.22342157363891602	0.025210142135620117	3
BIOMD0000000083	success	0.2396090030670166	0.024315595626831055	4
BIOMD0000000083	success	0.27362871170043945	0.024875640869140625	5
BIOMD0000000084	success	0.0529329776763916	0.0024619102478027344	1
BIOMD0000000084	success	0.0764760971069336	0.0024750232696533203	2
BIOMD0000000084	success	0.09722638130187988	0.0025298595428466797	3
BIOMD0000000084	success	0.10928130149841309	0.0022177696228027344	4
BIOMD0000000084	success	0.14680242538452148	0.0025377273559570312	5
BIOMD0000000085	success	0.08537650108337402	0.003293752670288086	1
BIOMD0000000085	success	0.1064140796661377	0.003039121627807617	2
BIOMD0000000085	success	0.1295030117034912	0.0036194324493408203	3
BIOMD0000000085	success	0.1459500789642334	0.0030226707458496094	4
BIOMD0000000085	success	0.1695101261138916	0.0035109519958496094	5
BIOMD0000000086	success	0.09946060180664062	0.002855539321899414	1
BIOMD0000000086	success	0.12423229217529297	0.0034101009368896484	2
BIOMD0000000086	success	0.1420130729675293	0.0033593177795410156	3
BIOMD0000000086	success	0.16257858276367188	0.002966165542602539	4
BIOMD0000000086	success	0.1906447410583496	0.0033578872680664062	5
BIOMD0000000087	success	0.21190237998962402	0.008202552795410156	1
BIOMD0000000087	success	0.23268437385559082	0.008239030838012695	2
BIOMD0000000087	success	0.2546508312225342	0.008167505264282227	3
BIOMD0000000087	success	0.27314305305480957	0.008215188980102539	4
BIOMD0000000087	success	0.3059730529785156	0.007777214050292969	5
BIOMD0000000088	success	0.3860001564025879	0.040558576583862305	1
BIOMD0000000088	success	0.41753149032592773	0.044222354888916016	2
BIOMD0000000088	success	0.4294888973236084	0.04075455665588379	3
BIOMD0000000088	success	0.4642951488494873	0.040390968322753906	4
BIOMD0000000088	success	0.4981861114501953	0.043699026107788086	5
BIOMD0000000089	success	0.16396522521972656	0.01173090934753418	1
BIOMD0000000089	success	0.1882932186126709	0.01176595687866211	2
BIOMD0000000089	success	0.20637130737304688	0.011879205703735352	3
BIOMD0000000089	success	0.23704218864440918	0.01076650619506836	4
BIOMD0000000089	success	0.2630276679992676	0.012087345123291016	5
BIOMD0000000090	success	0.09997153282165527	0.006421327590942383	1
BIOMD0000000090	success	0.11979150772094727	0.005478382110595703	2
BIOMD0000000090	success	0.13953113555908203	0.006409168243408203	3
BIOMD0000000090	success	0.16331815719604492	0.006542682647705078	4
BIOMD0000000090	success	0.1910088062286377	0.006054401397705078	5
BIOMD0000000091	success	0.08443593978881836	0.0038650035858154297	1
BIOMD0000000091	success	0.10392355918884277	0.0038712024688720703	2
BIOMD0000000091	success	0.12504220008850098	0.0039005279541015625	3
BIOMD0000000091	success	0.14552807807922363	0.003914833068847656	4
BIOMD0000000091	success	0.1651322841644287	0.003938198089599609	5
BIOMD0000000092	success	0.03890585899353027	0.0015959739685058594	1
BIOMD0000000092	success	0.06254005432128906	0.0016162395477294922	2
BIOMD0000000092	success	0.08185267448425293	0.001619577407836914	3
BIOMD0000000092	success	0.1006317138671875	0.0016222000122070312	4
BIOMD0000000092	success	0.11997103691101074	0.0015959739685058594	5
BIOMD0000000093	success	0.14676952362060547	0.005780935287475586	1
BIOMD0000000093	success	0.1711111068725586	0.005808830261230469	2
BIOMD0000000093	success	0.19104433059692383	0.005800008773803711	3
BIOMD0000000093	success	0.21568059921264648	0.005210161209106445	4
BIOMD0000000093	success	0.22996115684509277	0.005931854248046875	5
BIOMD0000000094	success	0.15019822120666504	0.005755186080932617	1
BIOMD0000000094	success	0.1712045669555664	0.005126953125	2
BIOMD0000000094	success	0.19194889068603516	0.00579071044921875	3
BIOMD0000000094	success	0.21247649192810059	0.005103349685668945	4
BIOMD0000000094	success	0.24272966384887695	0.005906820297241211	5
BIOMD0000000095	success	0.17036080360412598	0.009941816329956055	1
BIOMD0000000095	success	0.1958167552947998	0.011237144470214844	2
BIOMD0000000095	success	0.2133045196533203	0.009827136993408203	3
BIOMD0000000095	success	0.23207521438598633	0.009780406951904297	4
BIOMD0000000095	success	0.25267791748046875	0.010762691497802734	5
BIOMD0000000096	success	0.17958331108093262	0.015107393264770508	1
BIOMD0000000096	success	0.19656753540039062	0.014954090118408203	2
BIOMD0000000096	success	0.21750378608703613	0.0148468017578125	3
BIOMD0000000096	success	0.2411971092224121	0.014853239059448242	4
BIOMD0000000096	success	0.25913429260253906	0.013796329498291016	5
BIOMD0000000097	success	0.1765894889831543	0.017271757125854492	1
BIOMD0000000097	success	0.20079803466796875	0.01732492446899414	2
BIOMD0000000097	success	0.22296881675720215	0.01708221435546875	3
BIOMD0000000097	success	0.24184751510620117	0.0172884464263916	4
BIOMD0000000097	success	0.25727128982543945	0.015545368194580078	5
BIOMD0000000098	success	0.05271649360656738	0.012501001358032227	1
BIOMD0000000098	success	0.07387018203735352	0.012509822845458984	2
BIOMD0000000098	success	0.08709192276000977	0.010000467300415039	3
BIOMD0000000098	success	0.11162090301513672	0.01148366928100586	4
BIOMD0000000098	success	0.13196182250976562	0.00983428955078125	5
BIOMD0000000099	success	0.06279253959655762	0.003589630126953125	1
BIOMD0000000099	success	0.08420372009277344	0.003572225570678711	2
BIOMD0000000099	success	0.09750819206237793	0.003198862075805664	3
BIOMD0000000099	success	0.12651729583740234	0.003282785415649414	4
BIOMD0000000099	success	0.1404576301574707	0.003581523895263672	5
BIOMD0000000100	success	0.07701992988586426	0.024244070053100586	1
BIOMD0000000100	success	0.0983421802520752	0.026046276092529297	2
BIOMD0000000100	success	0.11043691635131836	0.019663572311401367	3
BIOMD0000000100	success	0.13838982582092285	0.022270917892456055	4
BIOMD0000000100	success	0.1540544033050537	0.022612810134887695	5
