time	Tn	Ts	M1	M2	Th1	Th2
0.0	1000.0	1000000.0	100.0	100.0	0.0	0.0
0.9900990099009901	166563.37414955633	1583576.2840637516	287.12097199150446	82.46293171820054	1.3147656663230554	0.702003165647575
1.9801980198019802	551439.9631550309	2504185.382057789	1691.5613340012305	69.27006152768381	7.027670615625332	1.2516215999675433
2.9702970297029703	1354415.0954105868	3900903.6952634295	24023.47343667203	64.11555871240333	72.62087666905845	1.6975472270935505
3.9603960396039604	2647125.379508121	5430777.756765759	92690.56085661006	102.66154771890409	797.5569184166893	2.21605506840726
4.9504950495049505	4559418.287263213	7098565.1038088845	96828.87947601586	218.98524172486157	2948.7531442033137	3.3001449802388834
5.9405940594059405	7518474.185251274	9242612.809328452	97285.229214424	473.33062585060736	7854.726204559312	5.710529439375881
6.930693069306931	12038399.459810194	12003557.712247841	97251.4597677006	1027.194220516921	18983.412524080184	11.028101185791618
7.920792079207921	18866757.831720877	15549078.587503396	96438.7283849763	2225.2221243651206	44028.35345021831	22.744453261087813
8.910891089108912	29113800.968451142	20089519.922965787	94182.50969065313	4763.060253973696	99210.28814030564	48.57775341006968
9.900990099009901	44494499.97359717	25892611.903447032	89260.82939444936	9882.711509369205	215188.1704521896	105.5211397235234
10.89108910891089	67829930.18438596	33302628.840360016	80039.36210396435	19230.592547933982	436995.9983209262	230.57034627790046
11.881188118811881	103979799.15242343	42729634.77111534	65782.35327048347	33551.49852080535	796797.389045351	502.64313221418973
12.871287128712872	160989545.38153362	54497145.463090494	48716.74872730049	50634.91665439478	1257697.962531172	1086.3207362422052
13.861386138613861	250274573.53468254	68452649.5259634	33092.260276876244	66265.67579983071	1710440.5596212917	2323.897339344091
14.85148514851485	384288810.20318776	83520835.59324834	21242.614038448464	78149.28411262258	2058588.3312811009	4950.217489264331
15.841584158415841	570841127.0100135	97548315.09057216	12883.909175966528	86580.36431726078	2268521.1503652274	10612.02161977649
16.831683168316832	804826854.44505	107688679.9819188	7176.0601562782995	92378.58387094642	2351960.4880198077	23087.600582394345
17.821782178217823	1063071995.2543122	111490125.74425715	3589.3687452074973	96047.39364858565	2342478.1304682773	51058.04804557162
18.81188118811881	1311175366.4882202	108248979.71345297	1616.4802321770471	98080.91675060896	2278225.9404858965	114321.37866901571
19.801980198019802	1520409729.9157395	99401019.05290498	667.8653265296941	99069.2217691596	2188654.769126455	257740.44484267867
20.792079207920793	1679202027.2378302	87494306.30940804	258.41037773333176	99503.26117966147	2090800.2644755698	582351.952435438
21.78217821782178	1791172518.2281184	74850653.03610633	95.17424266206584	99681.50558523681	1992642.6818104996	1312872.1098167917
22.77227722772277	1866798939.9878874	62940873.90984381	33.762524260903426	99752.20032451322	1897365.1796120945	2934456.907600795
23.762376237623762	1916948171.2738788	52439269.6810194	11.633950782592578	99780.33500882788	1806038.1957888177	6424219.072179845
24.752475247524753	1950200895.6821754	43512438.32857812	3.9181379690942797	99792.33638443168	1718904.5304280536	13452814.019233892
25.742574257425744	1972531644.3085299	36072636.039368086	1.295680881429891	99798.50981813188	1635909.9914703572	25883665.031423252
26.73267326732673	1987844630.497567	29933455.91140766	0.42220912722798354	99802.63522397722	1556903.375128621	43527990.73320399
27.722772277227723	1998615225.0877247	24888897.67731471	0.13596161787071612	99805.73105824694	1481707.215879518	62087549.5620599
28.712871287128714	2006396697.354176	20747616.590950087	0.04337103723720765	99807.8879846034	1410141.727417997	76368110.67297156
29.7029702970297	2012166275.7890239	17344567.79260095	0.013731353263908655	99809.23800832636	1342032.568695387	84946781.43932557
30.693069306930692	2016546050.770588	14542442.116920017	0.004321186868808551	99810.04855721789	1277213.0060537895	89369334.50258076
31.683168316831683	2019939368.4754994	12229066.467583682	0.0013532071550148407	99810.54919226834	1215524.1907825964	91484202.21041197
32.67326732673267	2022613819.132774	10313607.450732337	0.00042206801010267504	99810.87941980368	1156814.9159584402	92472857.59685838
33.663366336633665	2024751562.9551034	8722778.041041099	0.0001312089356428751	99811.11331172795	1100941.272461803	92943091.04227152
34.65346534653465	2026479977.0590873	7397487.292018469	4.0677456349141104e-05	99811.2889999821	1047766.3008754712	93180281.13023065
35.64356435643565	2027890503.7581306	6290040.328571206	1.258207109821966e-05	99811.42663962381	997159.6566309794	93313212.23862642
36.633663366336634	2029050413.5501397	5361861.764886176	3.884379107531107e-06	99811.53754352711	948997.2906868864	93399016.33341786
37.62376237623762	2030010285.0903594	4581670.466598451	1.1973006290622955e-06	99811.62856925181	903161.1454995146	93462871.2518426
38.613861386138616	2030808867.6908517	3924026.0561690903	3.685554065554187e-07	99811.70421231515	859538.8656472882	93515865.315173
39.603960396039604	2031476320.2668712	3368174.5490306574	1.1332063371074527e-07	99811.7676267689	818023.5224240371	93562905.44859177
40.59405940594059	2032036424.642832	2897131.803753805	3.480953751213061e-08	99811.82114404735	778513.351731986	93606192.19958612
41.584158415841586	2032508136.8957167	2496954.955562258	1.0683987887272764e-08	99811.86655258972	740911.5046337043	93646741.34112492
42.57425742574257	2032906701.2816749	2156162.115261552	3.2769323678006254e-09	99811.90525944157	705125.8099521446	93685048.97983745
43.56435643564356	2033244467.8835645	1865268.996088093	1.00448824571807e-09	99811.93839074919	671068.5483369257	93721382.0389408
44.554455445544555	2033531504.5372057	1616417.8663724267	3.077532137831153e-10	99811.96685863666	638656.2372430966	93755905.09752515
45.54455445544554	2033776062.481718	1403079.5470194803	9.424811819247324e-11	99811.99140828122	607809.4262953374	93788735.80752112
46.53465346534654	2033984935.70263	1219813.3415789297	2.8852340201242796e-11	99812.01265249685	578452.5025359553	93819969.15554519
47.524752475247524	2034163741.4971995	1062073.0398304132	8.829799564883788e-12	99812.03109793663	550513.5050793419	93849688.13886635
48.51485148514851	2034317141.6717014	926049.6695925832	2.7014731636801456e-12	99812.04716538129	523923.9487185108	93877968.51695733
49.504950495049506	2034449018.3534808	808543.6470434063	8.263181087596381e-13	99812.06120569157	498618.65605138213	93904880.97789374
50.495049504950494	2034562614.689286	706860.5166956458	2.5269942714069384e-13	99812.07351249205	474535.5977152761	93930492.17455763
51.48514851485149	2034660648.103116	618725.6774900003	7.726515139482499e-14	99812.08433234024	451615.74033802195	93954865.26441364
52.475247524752476	2034745401.9297976	542214.4356837254	2.3620866290780882e-14	99812.09387293326	429802.9018329516	93978060.2289534
53.46534653465346	2034818799.8867385	475694.46734635264	7.220198790098467e-15	99812.1023097668	409043.61368308315	94000134.09315518
54.45544554455446	2034882466.8429632	417778.3579162886	2.2067431654904138e-15	99812.10979156259	389286.9898769219	94021141.0975165
55.445544554455445	2034937778.589923	367284.3482182574	6.743875736636082e-16	99812.11644471076	370484.6021745911	94041132.8457111
56.43564356435643	2034985902.7438552	323203.7824910305	2.0607661792545547e-16	99812.12237691865	352590.3613985703	94060158.43807901
57.42574257425743	2035027832.4674664	284674.04484196595	6.296708242434973e-17	99812.12768021844	335560.4044580192	94078264.59556702
58.415841584158414	2035064414.3554602	250956.0025111217	1.923839209368487e-17	99812.13243345401	319352.98682979285	94095495.77629349
59.4059405940594	2035096371.5602038	221415.1596315016	5.877568472663657e-18	99812.13670434337	303928.38023256406	94111894.28584467
60.396039603960396	2035124323.022638	195505.87379989855	1.7955751949596713e-18	99812.14055119421	289248.77524324576	94127500.38193373
61.386138613861384	2035148799.5065	172758.10722197162	5.485697035695464e-19	99812.14402433469	275278.1886170777	94142352.37384322
62.37623762376238	2035170257.0013115	152766.2803301455	1.6761189206021975e-19	99812.14716730991	261982.37508389502	94156486.7169693
63.366336633663366	2035189087.9532309	135179.87384951167	5.1209622875061757e-20	99812.15001788539	249328.7434046142	94169938.10273665
64.35643564356435	2035205630.6979668	119695.48832328315	1.5645297286102384e-20	99812.15260889013	237286.27648259356	94182739.54412347
65.34653465346534	2035220177.402094	106050.12091936445	4.77973023609468e-21	99812.15496892744	225825.45533308835	94194922.45701873
66.33663366336634	2035232980.763226	94015.46168539656	1.4601985148992356e-21	99812.15712297488	214918.1867251292	94206516.73761839
67.32673267326733	2035244259.675268	83393.04516415192	4.46077926185813e-22	99812.15909289237	204537.73431825175	94217550.83605613
68.31683168316832	2035254204.0286002	74010.12127877661	1.3627024680831157e-22	99812.16089785342	194658.65312529253	94228051.82645401
69.3069306930693	2035262978.785527	65716.13230119267	4.162783266768967e-23	99812.16255471148	185256.72714060027	94238045.47356868
70.29702970297029	2035270727.4472013	58379.70155843337	1.271627322446004e-23	99812.1640783125	176308.90998077858	94247556.29619944
71.2871287128713	2035277575.0085099	51886.05506943522	3.8844539366415815e-24	99812.16548176155	167793.26839245358	94256607.62751727
72.27722772277228	2035283630.4811926	46134.81014381239	1.1865739909869865e-24	99812.16677665117	159688.92848859075	94265221.67246489
73.26732673267327	2035288989.0521553	41038.075607176965	3.624557273310926e-25	99812.167973257	151976.0245815745	94273419.56237099
74.25742574257426	2035293733.9329216	36518.817144882836	1.1071613154243234e-25	99812.16908070611	144635.65048762612	94281221.40691449
75.24752475247524	2035297937.9471014	32509.448597005976	3.3819180204186663e-26	99812.17010712146	137649.81318319734	94288646.34356828
76.23762376237623	2035301664.8952053	28950.61615675793	1.0330274833684826e-26	99812.17105974708	131001.38869973912	94295712.58464502
77.22772277227723	2035304970.729903	25790.147535413093	3.15542345105199e-27	99812.17194505561	124674.08014873342	94302437.46206209
78.21782178217822	2035307904.5695968	22982.142434004334	9.63830578319109e-28	99812.17276884189	118652.37777409714	94308837.46993637
79.20792079207921	2035310509.5738556	20486.184248490325	2.9440236991283547e-28	99812.1735363038	112921.52093403744	94314928.30511482
80.1980198019802	2035312823.7006276	18266.65594810676	8.992484385271763e-29	99812.17425211266	107467.46191916571	94320724.905741
81.18811881188118	2035314880.3621068	16292.145602612332	2.7467306577114274e-29	99812.17492047443	102276.83151818126	94326241.48795325
82.17821782178218	2035316708.9935887	14534.929172497168	8.38978900863763e-30	99812.17554518302	97336.90624671694	94331491.58080502
83.16831683168317	2035318335.547492	12970.519982624139	2.5626238254967274e-30	99812.17612966699	92635.57715901628	94336488.05949421
84.15841584158416	2035319782.9229503	11577.27582836521	7.827396087886222e-31	99812.1766770302	88161.32016599308	94341243.176983
85.14851485148515	2035321071.339815	10336.055958909126	2.3908290907469676e-31	99812.17719008753	83903.16778691595	94345768.59408699
86.13861386138613	2035322218.664659	9229.921282600095	7.302619040216531e-32	99812.1776713963	79850.6822654732	94350075.40810758
87.12871287128712	2035323240.6952603	8243.87207487707	2.2305284241299047e-32	99812.1781232837	75993.92998432017	94354174.18007809
88.11881188118812	2035324151.4091282	7364.618266372182	6.812962211779293e-33	99812.1785478711	72323.45711539214	94358074.96069159
89.10891089108911	2035324963.1808486	6580.378068757106	2.0809583471629843e-33	99812.17894709541	68830.26644629656	94361787.31497352
90.0990099009901	2035325686.9723544	5880.701276999948	6.356090348736768e-34	99812.17932272801	65505.79532598016	94365320.34576052
91.08910891089108	2035326332.499662	5256.3140839681555	1.941404684855152e-34	99812.17967639142	62341.89467561018	94368682.71604338
92.07920792079207	2035326908.3791187	4698.98266949771	5.929819636501624e-35	99812.18000957402	59330.80901322098	94371882.67022851
93.06930693069307	2035327422.2558033	4201.393191833657	1.8111997356146515e-35	99812.1803236433	56465.15744316124	94374928.05437142
94.05940594059406	2035327880.9163537	3757.0461237267727	5.532108765130914e-36	99812.18061985745	53737.9155637422	94377826.33543102
95.04950495049505	2035328290.3881965	3360.1631460657172	1.689719520759054e-36	99812.18089937582	51142.39824873877	94380584.61959276
96.03960396039604	2035328656.0268898	3005.6050451034484	5.161050622195989e-37	99812.18116326806	48672.24326053589	94383209.66970532
97.02970297029702	2035328982.5930634	2688.7992605764475	1.5763811645008883e-37	99812.1814125225	46321.39565475312	94385707.92187439
98.01980198019803	2035329274.320247	2405.6759058979615	4.814863796734801e-38	99812.18164805346	44084.0929381186	94388085.50125363
99.00990099009901	2035329534.9747112	2152.6112320340862	1.4706402683614318e-38	99812.1818707078	41954.85094321117	94390348.23707215
100.0	2035329767.9082966	1926.3776369753023	4.491884720805959e-39	99812.18208127112	39928.4503854462	94392501.67693543
